timestamp,bitcoin,ethereum,tether,binancecoin,ripple,usd-coin,staked-ether,dogecoin,cardano,solana
2023-01-01,318278329991.7019,144188788703.97467,66226451754.38176,40273794261.84196,17121133957.937172,44528657221.25403,5707855127.293974,9675397665.427988,8639667066.713358,3663707629.8526206
2023-01-02,319832024054.6308,144712215098.15164,66301858477.74817,39852514893.71858,17060108166.49119,44601803873.66535,5734759124.519761,9642542404.974634,8760815157.937347,3670345897.629763
2023-01-03,321486454934.26776,146443084804.90094,66223251669.25232,40136162128.662964,17560796887.615242,44694019195.94614,5812986113.778079,9837024174.334692,8909442495.772968,4150541190.495974
2023-01-04,321080820418.18396,146422424046.4976,66274058933.38085,40194802590.741646,17382384969.744404,44202124101.04543,5814006574.713131,9697413277.281887,8866077129.565514,4897985570.664733
2023-01-05,324397588037.39484,151322902029.0838,66245545660.29001,42262890456.74842,17597994730.9952,44135425876.20872,6013456003.929383,10031834935.00088,9386328191.022104,4953205509.879085
2023-01-06,324138957221.0557,150805231900.39493,66278648652.01702,41882966204.599686,17116070602.36482,43763429710.4896,5992370267.930434,9842815302.005972,9439944979.112,4943576397.427822
2023-01-07,326571439011.6566,153115414332.1746,66263334312.75015,42404102106.189705,17457329880.73863,43712866667.88639,6085542773.319208,9990718873.37009,9774060225.656029,4984816083.874325
2023-01-08,326371741274.41095,152351777734.96948,66272451611.88523,42647994854.98575,17420356238.27483,43815414263.92143,6084508690.498978,9950401473.714249,9715964551.298452,4837378850.913317
2023-01-09,328470896861.37854,154857941332.0086,66295359783.54114,44656906521.32682,17456961142.234257,43973957034.79293,6172224255.129828,10112409623.21956,10300606515.15158,5151917607.84378
2023-01-10,331158152699.25574,159397504473.27673,66315047027.9915,44542012427.26017,17717747212.100025,44012648245.02809,6371381589.18455,10460925447.221182,11122330043.38504,6031956017.044448
2023-01-11,335743942932.3494,160999220384.61914,66307828854.78396,45318222265.869415,17792177163.847145,43685112246.50622,6440767360.562783,10669415549.954388,11292662260.684406,6001548952.666129
2023-01-12,345688973386.69006,167839113151.03107,65470424457.41479,46586461239.246544,19038727678.203484,43929682405.56178,6696082123.531617,10785447878.93371,11308683137.517609,6106281178.181655
2023-01-13,363381125082.7658,170890542806.26074,66278004907.72334,46937912182.31921,19039106716.028618,43933186019.80946,6842988159.133516,11085178367.854136,11570628015.204136,6160624328.048672
2023-01-14,382675302196.4898,174798760594.58777,66317495370.291145,47947758393.05579,19580764523.903866,43462592152.31972,7006794615.662371,11623302622.660501,12093797768.19843,6767551967.350333
2023-01-15,405209898132.0056,187276048380.94897,66305842236.8753,49943815084.215385,20080653280.131844,43678264953.162285,7505040498.837343,12068323856.612995,12362646517.736372,9066218089.522646
2023-01-16,401697403586.5178,186901700956.48312,66370266581.06579,49222768561.114334,19502566239.733498,43833013504.28466,7497916702.428108,11856733528.917416,12260892656.876629,8465167529.981883
2023-01-17,407760358639.0028,190122961411.69482,66315382010.56667,48792209674.23091,19619545376.60257,43830805552.6618,7649381219.041487,11528291217.020878,12264237310.305292,8762954564.82465
2023-01-18,407405144842.9396,188982728685.09735,66472290219.18532,48934162211.70411,19658180910.92554,43541671600.105484,7610379590.825803,11449270580.191713,12137020401.334948,8525510205.462621
2023-01-19,399349603616.14526,183517931282.58932,66549279927.0732,38863899341.493355,19245926197.709797,43107768362.55009,7404334117.253815,11067619777.91007,11479445708.995796,7710048711.615839
2023-01-20,406258441952.3726,186967330908.32364,66542669715.76394,39775681142.76484,19971310554.25555,43107246611.013084,7586885631.769587,11269006542.747513,11908339088.063757,7934995923.191625
2023-01-21,436724993652.4275,200011161010.51965,66542663619.61765,41107817142.74072,20999925928.925415,43209684232.936554,8130903294.864454,11923758984.12502,12706691031.137093,9489394201.957804
2023-01-22,438578588179.0604,195908718395.08084,66376505551.62937,40342844634.97218,20511505868.34467,43327364623.63976,7961839448.179484,11666628136.564837,12927454159.661879,9143727538.633389
2023-01-23,438060367560.3554,196512572594.40756,66739726193.22115,40887166881.195435,20425679976.40058,43513037553.59286,7990588480.645748,12177828761.441853,13229237078.193174,9004757973.453108
2023-01-24,442926343072.59235,196541663696.43738,66692161993.527954,41352793244.72717,21638028918.38685,43430853637.82664,8177354205.620351,12249357530.443144,13188812335.29959,9057978593.358006
2023-01-25,435679436196.35767,187270576772.9432,66885882203.16084,40710000029.919876,20714879210.16023,43719411091.15443,7849875031.121959,11564376184.194464,12577247529.525206,8470454667.8265915
2023-01-26,446715261348.7517,194402223992.62006,67139928234.07279,41483151362.56983,21255807576.526184,43545593015.82271,8034690485.881267,11983399576.263828,13107855671.302519,9151912233.305305
