timestamp,precio,market_cap,total_volumen
2020-12-22,1.0020297939081966,20352568043.264217,56045236102.61864
2020-12-23,1.001961638759011,20473741651.360035,56285751885.75779
2020-12-24,1.0040126431796252,20559034245.21406,65223503054.45911
2020-12-25,1.0023826231507693,20588104977.862133,58339107535.24187
2020-12-26,1.0029357210190721,20750908441.707695,55538895732.6606
2020-12-27,1.002081207257256,20763290844.73684,56722879090.859406
2020-12-28,1.0013051232580303,20803077157.078346,72620203805.89838
2020-12-29,1.0020587398489333,20856035046.27366,59541015354.864624
2020-12-30,1.0012237308367522,20873380059.777878,57716128688.252785
2020-12-31,1.0015644877238365,20920738588.993855,56031648977.853745
2021-01-01,1.0000520646337905,20934027063.04073,50122642446.09134
2021-01-02,1.001992607019633,21123644615.38574,46908184579.778656
2021-01-03,1.0031205093162412,21202977966.966965,65600559358.04798
2021-01-04,1.0007211864651786,21350523809.280685,88050410443.81592
2021-01-05,0.9997061275089264,21808226475.32642,107933689971.92683
2021-01-06,1.002747178640493,21938753509.124535,94209342878.68344
2021-01-07,1.007831528615089,22300090404.1088,102226578773.9809
2021-01-08,1.0011229764103136,22825440973.459038,112491987599.54878
2021-01-09,1.0025753237228696,23523147664.187305,116098707019.9269
2021-01-10,1.0052281707835635,23789558136.59055,88843690833.95743
2021-01-11,1.002045316205101,24279872324.78446,113187178994.25511
2021-01-12,1.0085184528161932,24476886629.5841,151288274893.9023
2021-01-13,1.002325277523874,24294673600.944046,98641615847.47221
2021-01-14,1.0036185497396932,24337321169.826145,88304528335.44354
2021-01-15,0.9978763563497435,24213693580.926777,83470865703.92484
2021-01-16,1.0005219609799012,24266793529.261494,96992240843.62924
2021-01-17,1.0021410577808154,24315907744.20519,94463862958.58073
2021-01-18,0.9981823506819849,24325253500.348637,89790741770.63055
2021-01-19,1.0001498685694359,24361784336.09795,75752435427.7289
2021-01-20,0.9974581028851843,24298711592.612995,95230363079.66899
2021-01-21,0.9977563084936041,24773996062.93597,98400901337.33005
2021-01-22,1.006988053765055,25008394352.59355,98500138249.87909
2021-01-23,1.0004118150368448,24801327622.792286,109499932960.65395
2021-01-24,0.9985816708045647,24747246253.755672,74584935867.30522
2021-01-25,0.9995861458889471,24813122584.88907,75389392521.67853
2021-01-26,1.000845728217716,24943473422.73445,81887567858.67982
2021-01-27,1.0032012535425445,25059561869.015553,77742955151.28645
2021-01-28,1.0020747524199969,25255177033.61132,77086984667.78821
2021-01-29,0.9988605467210793,25378936181.757412,82157957940.68674
2021-01-30,0.9950403069828191,25228959196.063007,140262643568.02084
2021-01-31,0.996505221791999,26260606337.887394,87677250379.13432
2021-02-01,1.0008892766480473,26460152363.20715,77589141304.68518
2021-02-02,0.997456462958835,26539965348.818275,87376525506.66808
2021-02-03,1.00092924375145,26737565393.607494,86161399686.68977
2021-02-04,0.9999192785170844,27040294469.11286,80620809731.1088
2021-02-05,1.0013961086459804,27464486048.164513,96063694555.143
2021-02-06,1.0020402100499148,27816326085.945854,88244095697.45523
2021-02-07,0.9993774420967774,28318232688.704033,88304160292.66365
2021-02-08,0.9987334794002474,28564384006.70739,100586645553.91893
2021-02-09,1.0029681186643629,28863249466.014015,119093931026.51341
2021-02-10,0.9955613086131869,29758402439.41391,120396047618.69061
2021-02-11,0.9980188425315342,30256118930.225216,127287128355.97937
2021-02-12,0.9976065477985809,30750705243.030983,105042899243.6551
2021-02-13,0.9971660636322055,31064574294.367252,107178685500.87315
2021-02-14,0.9987743893692156,31539493807.170025,108239708913.8269
2021-02-15,0.9963012253049722,31950061617.476994,98377990878.4068
2021-02-16,1.000179350236608,32119872729.8971,115699648181.2932
2021-02-17,1.0010787189520225,32322580880.821716,101810739531.31964
2021-02-18,1.0006737897232774,32391466873.779316,103048013177.70648
2021-02-19,1.0002892383934674,33157947105.034473,97785999949.23138
2021-02-20,1.0063494201161378,33750136267.936314,118559600571.5314
2021-02-21,1.0050564611267065,34371952648.25752,136195625535.18416
2021-02-22,1.0035908181165718,34386570525.72401,114500959703.86371
2021-02-23,1.00526547101203,34756738533.76357,170201717747.032
2021-02-24,1.003709073360311,34896050919.73742,194421864595.4662
2021-02-25,1.0102885652106228,35055733490.14547,130287922403.37346
2021-02-26,1.0037216583661528,34953515263.391785,102931863403.14032
2021-02-27,1.008045060202137,35297886361.616516,130682746510.06456
2021-02-28,0.9939959643988855,35019017695.772484,93002675832.32587
2021-03-01,1.0113555250256239,35168931968.608925,114592683043.66782
2021-03-02,1.0082341930870489,35205221027.27653,105652635751.60808
2021-03-03,1.0084334103697004,35648335234.61495,95192365145.85048
2021-03-04,0.9992257050667218,35849578088.00556,97874443745.56467
2021-03-05,1.0033030825386902,36436768966.71434,106263564693.55008
2021-03-06,0.9984892002294907,36442357698.78603,94999863454.56818
2021-03-07,1.0018489938284245,36505130743.971436,76330557958.97618
2021-03-08,1.0031368203940585,36537451758.11312,77905261747.05516
2021-03-09,1.0003581505032315,36485945568.00477,93938027402.28143
2021-03-10,1.0025052876368936,36891976398.89507,100527600052.33662
2021-03-11,0.99708315910683,37294121249.33685,102564465265.42084
2021-03-12,1.0022334951787044,37582370331.17996,103544909716.3677
2021-03-13,1.0020283285736966,38189879216.688835,104151500454.69743
2021-03-14,1.0019526939208985,38311238719.403534,110974728095.68736
2021-03-15,1.0037034725327185,38391230641.18308,89031352800.74438
2021-03-16,1.0030356362712534,38533359862.69341,115152243544.5161
2021-03-17,1.0016482420734711,38715432782.02733,103867884971.96565
2021-03-18,1.0040468959025728,38960558816.205734,97566273638.4185
2021-03-19,1.0038757839141883,39026603881.10389,89067622560.17903
2021-03-20,1.0043861429391077,39402122650.76657,81485059573.29657
2021-03-21,1.0043554721297197,39691193064.47697,82315556818.72185
2021-03-22,1.0033918588840112,39733383314.9747,81063542767.85997
2021-03-23,1.003584866253436,39779162452.00496,89918317301.61862
2021-03-24,0.9983564056845696,39679592730.53306,92875884664.2632
2021-03-25,0.9988596179154713,39874985485.65208,97948362051.82492
2021-03-26,0.99888229884411,40325387954.373184,105238802094.74226
2021-03-27,0.9995590204298576,40289735331.71208,86727658288.7391
2021-03-28,1.00000476986206,40515567103.37723,80424190877.08372
2021-03-29,1.0034283135919952,40696987500.41536,75106778250.19618
2021-03-30,0.9992236097073386,40527975007.60046,88932229088.80779
2021-03-31,0.9999055053089563,40730247053.68744,92130603672.3376
2021-04-01,1.0002878265584567,40816914163.929474,107712875950.88474
2021-04-02,1.0007356616719212,40835188151.576355,114529212306.29211
2021-04-03,1.0005610520589574,41789686877.69644,108843432225.41795
2021-04-04,1.0006372874310274,42448788685.50856,113508035630.07138
2021-04-05,1.000522937980545,42493963928.168076,106097434674.2638
2021-04-06,0.9993282015573209,42544365000.30919,133728450214.34415
2021-04-07,1.0003031058101515,43125054016.87094,144419699226.40887
2021-04-08,0.9994598870477507,43178291900.996994,151690553339.61374
2021-04-09,1.0017759574376317,43829500562.84908,103502487606.07144
2021-04-10,0.999502702667857,43883964992.77502,94413452141.4849
2021-04-11,0.9992581024486542,44559427154.3627,118138129937.97644
2021-04-12,1.0009346806112622,44446295786.07,112616270854.3845
2021-04-13,1.0007932712662302,44597273098.82286,123526024653.76822
2021-04-14,1.0012285549919155,45518007079.69161,152420222312.98672
2021-04-15,0.9996718883665571,45928633894.53902,178587906699.99283
2021-04-16,0.9999811965131331,46601536890.78333,144410423285.8531
2021-04-17,0.9989265487459564,46966476338.49882,232561167693.11935
2021-04-18,1.0013489927596377,47980429555.13232,181717000572.79446
2021-04-19,1.00058387043682,48440253076.1749,231570650959.96423
2021-04-20,0.9998369132576695,48246126852.29021,174848555244.3828
2021-04-21,1.0003892617604935,48820994300.749,175713889295.87888
2021-04-22,0.997144848303956,49176280914.27819,128776912190.93001
2021-04-23,1.0011028051053619,49655032885.85445,165685803341.1639
2021-04-24,1.0017695380032998,49477553574.902,196113945001.94534
2021-04-25,0.9985456160857316,49501156852.96325,108407102375.35927
2021-04-26,1.003861840635901,50300761608.34373,98075318188.94676
2021-04-27,1.0005922883091563,50177957598.77153,124925410140.9797
2021-04-28,0.9968497163929129,50288933664.67886,106829921912.76149
2021-04-29,1.0016004458888612,51109245003.48066,119721365677.91833
2021-04-30,1.0006978750511393,51252930927.272285,107508264231.07689
2021-05-01,1.0013730218779264,51180431595.88118,110625638109.90012
2021-05-02,1.0005472463889884,51679435029.64995,106206655273.63322
2021-05-03,1.0005929141699834,51994800962.15627,102052657221.7923
2021-05-04,1.0013198387256337,52331138431.29154,129964701804.95116
2021-05-05,1.0035317054028285,52279586920.02838,198861996899.27676
2021-05-06,0.9984924359630785,53023829034.184204,203681934555.9325
2021-05-07,1.0002993082097686,53739048757.24177,213475746556.7577
2021-05-08,1.001825303994509,54969338625.957596,196217441068.6106
2021-05-09,0.998844008086269,55472173385.97693,176309942596.3211
2021-05-10,1.0010462673780822,55793170948.99948,202213537393.18616
2021-05-11,1.0071871928322995,56104046205.3234,205115226774.04752
2021-05-12,1.0007263083372482,56741107698.80232,192572889995.3891
2021-05-13,1.0031919546846177,57651461403.71861,192262976227.23734
2021-05-14,0.9929825590929239,57935084385.193886,258102843038.13275
2021-05-15,0.9986313935458032,58027326444.74941,175624828057.72272
2021-05-16,0.9951338033587894,58377161526.95669,182413976652.30734
2021-05-17,0.9976465579657467,58715150844.1361,177763991262.36295
2021-05-18,1.0059347516284125,58391640940.34363,192659135466.05188
2021-05-19,0.9970266259975898,58284037564.00141,163210282173.65356
2021-05-20,0.9941905517088436,58182230212.21091,295373009693.4905
2021-05-21,1.0045769064212329,58467894310.534,226146590456.9112
2021-05-22,0.9988974798903697,58629178479.0463,186050117657.16104
2021-05-23,1.002869640692695,59767412543.60663,140620569897.16092
2021-05-24,1.0013648417310266,59697759251.172356,172754515770.48016
2021-05-25,1.00308083146586,59790210429.48368,167907872268.35626
2021-05-26,1.0011599617977038,60307482210.61514,138658768451.83243
2021-05-27,0.9993103805725303,60846903800.987366,123158893927.66017
2021-05-28,0.9992757281387374,61056295404.959816,108509110732.50256
2021-05-29,1.0006307464769948,61346578032.86604,121041404164.54814
2021-05-30,0.9991615998914376,61416977214.08549,111548784407.9107
2021-05-31,0.9980486952049032,61799686628.76984,95498961356.99562
2021-06-01,0.9975503745391257,61813544731.17228,106333238880.51338
2021-06-02,1.0023371620794597,62110159632.3293,105832691437.93044
2021-06-03,0.9994727385939014,61905332784.33841,97323504109.90369
2021-06-04,1.000328978788244,61834495647.83147,86892392429.19434
2021-06-05,1.0006453290645456,62160346215.40116,100628382567.53708
2021-06-06,1.0010087062748723,62319635037.666534,81173603488.5821
2021-06-07,1.0025782335069557,62589210931.38007,60531968484.720894
2021-06-08,1.0002762650139625,62445503052.28378,76174863843.74341
2021-06-09,1.0024226284773852,62613679392.342094,106418841188.68985
